video_id,label,modality,exists,confidence,reason
9SVbr69L7wM_000060,sloshing water,AV,False,0.8,"The water movement and sound in the video is a waterfall splashing into a pool, which is characteristic of splashing/flowing water rather than the contained, back-and-forth movement of sloshing water."
9SVbr69L7wM_000060,splashing water,AV,True,1.0,"The waterfall in the first segment of the video shows water actively splashing down the rocks into a pool, and the distinct sound of splashing water is clearly audible throughout the clip."
9j-M5q5uSr8_000140,people screaming,A,True,1.0,"Towards the end of the video, around 0:05 to 0:09, the girls scream in panic/excitement when Elena tries to climb or hide in the closet."
9cYVBOJmXIw_000030,dog barking,AV,False,1.0,"The dog in the video is quiet throughout the clip; there is no barking sound heard, and the dog's mouth is not showing barking behavior."
9cYVBOJmXIw_000030,dog bow-wow,AV,False,1.0,There is no dog vocalization or bow-wow sound heard or seen in the video clip.
9a3zqFrIeGI_000076,splashing water,AV,True,0.95,"The swimmer is seen kicking and moving through the water, creating visible splashes, and the sound of water splashing and sloshing is audible throughout the clip."
9lkeWpzWNDM_000080,car engine starting,A,False,0.9,"The sound heard in the video starting at around 0:05 is a water pump motor running inside the vehicle, not a car engine starting."
9ipjwnbdxmg_000120,fox barking,AV,False,0.9,"The animal shown and heard in the video is a wolf howling and yipping, not a fox barking."
9fWNP6yAgrU_000003,"child speech, kid speaking",AV,False,1.0,"There is no child present in the video, and no human speech or child's voice can be heard in the audio track. The video only shows a bird on a tree with natural outdoor sounds."
9aR-uBVtrVA_000010,"male speech, man speaking",AV,False,1.0,"Although a man's voice can be heard briefly speaking in the background, he is not shown on screen; only the lion in its enclosure is visible."
9ZWmZdgrE78_000080,cat meowing,AV,False,1.0,There is no cat meowing sound heard in the video; only a song is playing in the background.
9ZWmZdgrE78_000080,"child speech, kid speaking",A,False,0.9,"The audio contains a child/young person singing, not speaking."
9ZWmZdgrE78_000080,"female speech, woman speaking",AV,False,1.0,There is no female speaker visible or audible in the video.
9j_FItO0jt8_000030,wind noise,A,False,1.0,There is no wind noise audible in the clip; the only sound is the high-pitched stridulation of the crickets.
9b3P0ERIZ-c_000001,playing didgeridoo,A,False,0.9,There is no didgeridoo sound in the audio; only synthesizer music and a person speaking can be heard.
9b3P0ERIZ-c_000001,playing synthesizer,A,True,0.95,The background music clearly consists of synthesized electronic sounds and melodies played on a synthesizer.
9ofZp-R3BlY_000021,wind noise,A,False,0.9,"The audio only contains the sounds of the car tire moving and crushing foam/balloons, with no noticeable wind noise present."
9mEfikl6mAM_000029,chimpanzee pant-hooting,V,False,0.9,"The chimpanzee is shown climbing and swinging on ropes and branches, but does not display any physical behaviors or facial expressions associated with pant-hooting."
9FOxcwocgJA_000540,baby babbling,AV,True,0.85,"At around 00:04, the baby makes a short, inarticulate vocalization ('Ah...') while looking directly at the camera, which is both visible and audible."
9FOxcwocgJA_000540,people babbling,AV,False,0.9,There is no crowd chatter or multiple unintelligible voices speaking over each other (babble) in this clip; the speech is clear and from individual speakers.
9pgSPM4_wjM_000540,coyote howling,A,False,1.0,"There is no sound of a coyote howling in the video; the audio consists of water splashing, swimming, and heavy mechanical/stone machinery moving."
9pgSPM4_wjM_000540,rapping,A,False,1.0,There is no rapping vocal music or knocking sounds in the audio track.
9bcic5mk4xc_000147,"child speech, kid speaking",AV,False,1.0,"The speakers in the video are young adult men, not children or kids."
9bcic5mk4xc_000147,playing lacrosse,A,False,1.0,"The sport being played in the video is football/soccer, not lacrosse."
9nL1XhKm9q8_000030,wind noise,A,False,0.9,There is no wind noise audible in the clip; only the narrator's voice and some low-frequency background equipment hum or microphone hiss are present.
9nL1XhKm9q8_000030,wind rustling leaves,A,False,0.95,There is no sound of wind rustling leaves in the audio track of this clip.
9lrhuW6aatg_000000,"female speech, woman speaking",A,True,0.95,A female voice can be heard talking in a low whisper starting around 00:02 and 00:06.
9lrhuW6aatg_000000,"male speech, man speaking",A,True,0.95,A male voice can be heard speaking clearly in the beginning of the video and whispering at around 00:04.
9tDqkjQLtNM_000096,train wheels squealing,AV,True,1.0,"The squealing sound of train wheels on the tracks is clearly audible throughout the video as the train passes, and the train itself is clearly visible."
9ZBaKqh-Bmk_000027,"alligators, crocodiles hissing",AV,False,0.9,There is no audible or visual sign of the alligators hissing in the video; only human voices and movement sounds can be heard.
9ZBaKqh-Bmk_000027,sea waves,V,False,1.0,"The body of water shown is a calm pond or lake, not the sea, and there are no sea waves visible."
9ZBaKqh-Bmk_000027,splashing water,AV,False,0.95,"The alligators are on the grassy bank and do not enter or splash in the water, so no water splashing is seen or heard."
9ppa4lXXspA_000030,wind noise,A,False,1.0,"The video is recorded indoors, and there is no sound of wind present in the audio track."
9ppa4lXXspA_000030,wind rustling leaves,A,False,1.0,"The video takes place indoors, and there is no audio of wind rustling leaves."
9nmXhr76EkI_000230,wind noise,A,False,1.0,"The entire video is set indoors in a sports arena, and there is no sound of wind blowing, rushing, or rustling at any point in the audio track."
9q3JJ7Fhvbs_000070,playing hammond organ,AV,True,0.95,"The video shows a person playing a Nord C1 dual-manual digital organ, and the audio clearly features the distinct electronic drawbar organ sound characteristic of a Hammond organ."
9nNBz3phufo_000040,opening or closing drawers,AV,False,0.9,"The video shows a person opening a hinged door/cover of a toy vending machine, not sliding a drawer open or closed."
9nNBz3phufo_000040,slot machine,AV,False,1.0,"The toy featured in the video is a Shopkins vending machine storage case, not a slot machine."
9u2eYruI2CY_000076,wind noise,A,True,1.0,"The sound of rushing wind is clearly audible as the roller coaster moves, especially during the descent around 00:07 to 00:10."
9oeGmqm6g8E_000080,wind rustling leaves,A,False,0.9,"There is no sound of wind rustling leaves in the audio track; the main sounds are the train horn, engine, and track noise."
9uTzThSwQ80_000580,train whistling,A,False,1.0,There is no sound of a train whistle or horn in the video clip; only the sounds of the train moving on the tracks are audible.
9jVVZ1Y9Alc_000134,people hiccup,A,False,0.9,There are no audible hiccuping sounds from any person in the video; only quiet background movement noise and breathing can be heard.
9sxNlZsWmS0_000009,coyote howling,A,False,0.9,"The sound heard in the audio is a domestic dog barking, not a coyote howling."
9xvmNaF73fo_000030,typing on computer keyboard,A,False,1.0,"The only sounds heard in the video are the boy tapping the marker on the whiteboard, the clatter of magnetic letters, and the mother speaking. There is no sound of typing on a computer keyboard."
9s8jDGsBij4_000010,people belly laughing,AV,True,0.95,"At the end of the video (from 00:07 onwards), the man on the left is clearly seen and heard laughing heartily (belly laughing), bending over with laughter along with the child's giggles."
9z5fd1F20sw_000024,ripping paper,AV,False,0.9,"The material being ripped in the video is plastic and foil snack packaging, not paper. Therefore, ripping paper does not occur in either the audio or visual tracks."
9uSTEQy8DKg_000030,duck quacking,AV,False,1.0,"The audio features the clucking sound of a chicken, not a duck quacking. Visually, the duck is standing still with its bill closed and is not seen quacking."
9qwtgSVzalo_000223,"male speech, man speaking",AV,True,0.9,"A man's voice is heard explaining how to cut the lettuce, and his hands and torso are visible in the video while he is speaking."
9wMeb3Q-IiQ_000030,crow cawing,AV,False,1.0,"The bird shown and heard in the video is a rooster crowing, not a crow cawing."
9skENGpT1_8_000000,"ice cream truck, ice cream van",A,False,0.9,"The electronic melody playing in the audio is a train departure/door chime from a Japanese railway station, not a sound originating from an ice cream truck or van."
9wUl5xHWcfc_000028,people giggling,AV,True,0.9,"The woman smiles and giggles softly towards the end of the clip, which is both visible and audible."
9wUl5xHWcfc_000028,people sneezing,AV,False,0.95,The woman sniffs repeatedly but does not actually sneeze in the video.
9r7v3hhUtY4_000004,cupboard opening or closing,AV,False,0.9,"The video shows a ceiling access panel or hatch being pushed to latch, not a cupboard door."
9r7v3hhUtY4_000004,door slamming,AV,False,1.0,There is no door being slammed in this video.
9r7v3hhUtY4_000004,opening or closing drawers,AV,False,1.0,There are no drawers being opened or closed in this video.
9tLzTdRhTrI_000180,playing flute,A,False,0.9,"The woodwind/brass instrument heard in the video is a saxophone, not a flute."
9tLzTdRhTrI_000180,playing harmonica,A,False,1.0,There is no harmonica sound audible in the video.
9tLzTdRhTrI_000180,playing piano,A,False,1.0,There is no piano music audible in the video.
9wkgTdE7nz8_000030,people sniggering,V,True,0.8,The woman sitting on the left is visible smiling and chuckling/sniggering at the comedian's introductory joke.
9wW-losmGws_000097,"male speech, man speaking",A,False,1.0,"There is no male speech or speaking in the audio; only banjo, kazoo-like sounds, and percussion from a washboard are heard."
9wW-losmGws_000097,mouse pattering,A,False,1.0,There is no sound of mouse pattering in the clip.
9wW-losmGws_000097,playing squash,A,False,1.0,There is no sound of playing squash in the audio.
9wW-losmGws_000097,playing synthesizer,A,False,1.0,There is no synthesizer music being played in the audio.
